doi,title,repository,publisher,landing_url,commons_url,client_id,publication_year,also_on_hal,hal_publications,hal_ids,match_reasons,object_kind
10.25666/dataosu-2017-02-10-04,"Pollen analysis - Montlebon (F-25), Transect S3",Laboratoire Chrono-environnement,Laboratoire Chrono-environnement,https://search-data.ubfc.fr/FR-18008901306731-2017-02-10-04_Pollen-analysis-Montlebon-F-25-Transect-S3.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-10-04,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-02-10-05,"Pollen analysis - Montlebon (F-25), Sur La Seigne",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-02-10-05_Pollen-analysis-Montlebon-F-25-Sur-La-Seigne.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-10-05,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-02-10-06,"Pollen analysis - Montlebon (F-25), Sur la Vigne 1 (Morteau A)",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-02-10-06_Pollen-analysis-Montlebon-F-25-Sur-la-Vigne.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-10-06,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-02-10-08,"Pollen analysis - Lavancia-Epercy (F-39), Dortan travertine quarry",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-02-10-08_Pollen-analysis-Lavancia-Epercy-F-39-Dortan.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-10-08,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-02-15-02,"Pollen analysis - Plancher-les-Mines (F-70), Peat bog du Rosely",Laboratoire Chrono-environnement,Laboratoire Chrono-environnement,https://search-data.ubfc.fr/FR-18008901306731-2017-02-15-02_Pollen-analysis-Plancher-les-Mines-F-70-Peat.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-15-02,inist.osutheta,2021,False,0,,,other
10.25666/dataosu-2017-02-15-05,"Pollen analysis - Ranchot (F-39), Abri des Cabones 1984 + Châteauneuf",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-02-15-05_Pollen-analysis-Ranchot-F-39-Abri-des.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-02-15-05,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-03-10,"Pollen analysis - Pont-du-Navoy (F-39), lower river terrace of the Ain river",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-03-10_Pollen-analysis-Pont-du-Navoy-F-39-lower.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-03-10,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-08-29,ECaSDa database,Groupe de Spectrométrie Moléculaire et Atmosphérique (UMR 7331),Groupe de Spectrométrie Moléculaire et Atmosphérique (UMR 7331),https://search-data.ubfc.fr/FR-18008901306731-2017-08-29_ECaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-08-29,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-09-08,RuCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),https://search-data.ubfc.fr/FR-18008901306731-2017-09-08_RuCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-09-08,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-09-12,GeCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),https://search-data.ubfc.fr/FR-18008901306731-2017-09-12_GeCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-09-12,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2017-09-19-03,"Pollen analysis - Mâcon (F-71), Cathédrale",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2017-09-19-03_Pollen-analysis-Macon-F-71-Cathedrale.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2017-09-19-03,inist.osutheta,2017,False,0,,,other
10.25666/dataosu-2019-07-08,"Pollen analysis - Gevrey-Chambertin (F-21), ADDB 1",Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2019-07-08_Pollen-analysis-Gevrey-Chambertin-F-21-ADDB.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2019-07-08,inist.osutheta,2019,False,0,,,other
10.25666/dataosu-2019-11-26,Continuous regional climate change projection for France,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2019-11-26_Continuous-regional-climate-change-projection-for.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2019-11-26,inist.osutheta,2020,False,0,,,other
10.25666/dataosu-2020-03-20,TFSiCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),https://search-data.ubfc.fr/FR-18008901306731-2020-03-20_TFSiCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2020-03-20,inist.osutheta,2020,False,0,,,other
10.25666/dataosu-2020-07-02,UHeCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),https://search-data.ubfc.fr/FR-18008901306731-2020-07-02_UHeCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2020-07-02,inist.osutheta,2020,False,0,,,other
10.25666/dataosu-2021-04-12-02,Climate projection over France (8 km resolution) CMIP5,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2021-04-12-02_Climate-projection-over-France-8-km-resolution.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2021-04-12-02,inist.osutheta,2021,False,0,,,other
10.25666/dataosu-2021-09-24-03,Crystal structure of the two-dimensional coordination polymer poly[di-μ-bromido-bis­(μ-tetra­hydro­thiophene)­dicopper(I)],International Union of Crystallography,International Union of Crystallography,https://search-data.ubfc.fr/FR-18008901306731-2021-09-24-03_Crystal-structure-of-the-two-dimensional.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2021-09-24-03,inist.osutheta,2021,False,0,,,other
10.25666/dataosu-2021-11-09,"Modelling the response of Antarctic marine species to environmental changes. Methods, applications and limitations",GitHub,GitHub,https://search-data.ubfc.fr/FR-18008901306731-2021-11-09_Modelling-the-response-of-Antarctic-marine.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2021-11-09,inist.osutheta,2021,False,0,,,other
10.25666/dataosu-2021-11-15,CaDDiAcS - Calculated Database of Dijon for Atomic Spectra,Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),Laboratoire Interdisciplinaire Carnot de Bourgogne (UMR 6303),https://search-data.ubfc.fr/FR-18008901306731-2021-11-15_CaDDiAcS-Calculated-Database-of-Dijon-for.html,https://commons.datacite.org/doi.org/10.25666/dataosu-2021-11-15,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2015-03-01,Modern Land Snails from the Jura Mountains,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2015-03-01_Modern-Land-Snails-from-the-Jura-Mountains.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2015-03-01,inist.osutheta,2015,False,0,,,other
10.25666/dataubfc-2015-03-09-03,TEOM (Tapered Element Oscillating Microbalance) desert dust measurements in Dédougou (Burkina Faso),Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2015-03-09-03_TEOM-Tapered-Element-Oscillating-Microbalance.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2015-03-09-03,inist.osutheta,2015,False,0,,,other
10.25666/dataubfc-2015-07-02-21,Measuring Urban System of Temperature of Air Round Dijon (MUSTARDijon),dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-18008901306731-2015-07-02-21_Measuring-Urban-System-of-Temperature-of-Air.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2015-07-02-21,inist.osutheta,2026,False,0,,,other
10.25666/dataubfc-2015-07-02-22,Climate simulations at a kilometer scale over the Mont-Blanc,Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2015-07-02-22_Climate-simulations-at-a-kilometer-scale-over-the.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2015-07-02-22,inist.osutheta,2015,False,0,,,other
10.25666/dataubfc-2015-08-06,"HydraVitis high spatial resolution hourly near ground air temperature data set, collected in a Burgundy (France) vineyard from 2014",Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2015-08-06_HydraVitis-high-spatial-resolution-hourly-near.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2015-08-06,inist.osutheta,2015,False,0,,,other
10.25666/dataubfc-2016-06-08,"Hydrology, Climate Change, Adaptation, Water Resource in Burgundy (HYCCARE-Burgundy)",Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2016-06-08_Hydrology-Climate-Change-Adaptation-Water.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2016-06-08,inist.osutheta,2017,False,0,,,other
10.25666/dataubfc-2016-08-30-03,Worldwide distribution of continental rock lithology,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2016-08-30-03_Worldwide-distribution-of-continental-rock.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2016-08-30-03,inist.osutheta,2003,False,0,,,other
10.25666/dataubfc-2016-08-30-05,Monthly mean interpolated climatic fields for Kenya,Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2016-08-30-05_Monthly-mean-interpolated-climatic-fields-for.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2016-08-30-05,inist.osutheta,2014,False,0,,,other
10.25666/dataubfc-2016-08-31,"Greenhouse gas emissions (CO2, CH4, N2O) in Cathedral Peak, South Africa",Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2016-08-31_Greenhouse-gas-emissions-CO2-CH4-N2O-in.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2016-08-31,inist.osutheta,2016,False,0,,,other
10.25666/dataubfc-2016-09-15,Regional desert dust and climate modeling in North Equatorial Africa : a 21-year WRF-CHIMERE simulation exercise,Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2016-09-15_Regional-desert-dust-and-climate-modeling-in.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2016-09-15,inist.osutheta,2016,False,0,,,other
10.25666/dataubfc-2018-04-24,Human recreational disturbance effects on chicks stress,Laboratoire Chrono-environnement (UMR 6249),Laboratoire Chrono-environnement (UMR 6249),https://search-data.ubfc.fr/FR-18008901306731-2018-04-24_Human-recreational-disturbance-effects-on-chicks.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2018-04-24,inist.osutheta,2018,False,0,,,other
10.25666/dataubfc-2018-07-18,Continental weathering as a driver of Late Cretaceous cooling: new insights from clay mineralogy of Campanian sediments from the southern Tethyan margin to the Boreal realm,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2018-07-18_Continental-weathering-as-a-driver-of-Late.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2018-07-18,inist.osutheta,2018,False,0,,,other
10.25666/dataubfc-2018-07-18-02,"Clay mineralogical and geochemical expressions of the ""Late Campanian Event"" in the Aquitaine and Paris basins (France): Palaeoenvironmental implications",Elsevier,Elsevier,https://search-data.ubfc.fr/FR-18008901306731-2018-07-18-02_Clay-mineralogical-and-geochemical-expressions-of.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2018-07-18-02,inist.osutheta,2018,False,0,,,other
10.25666/dataubfc-2019-03-21,Downscaling CMIP5 climate projections over the Mont-Blanc Massif at a 200-m resolution,Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2019-03-21_Downscaling-CMIP5-climate-projections-over-the.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2019-03-21,inist.osutheta,2020,False,0,,,other
10.25666/dataubfc-2019-03-29-02,CT scanners and surface scanners of primate crania,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2019-03-29-02_CT-scanners-and-surface-scanners-of-primate.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2019-03-29-02,inist.osutheta,2019,False,0,,,other
10.25666/dataubfc-2019-04-11,Sampling of Mediterranean fan mussel specimens (Pinna nobilis) for molecular analyses of the byssus and of the shell matrix,Laboratoire Biogéosciences (UMR 6282),Laboratoire Biogéosciences (UMR 6282),https://search-data.ubfc.fr/FR-18008901306731-2019-04-11_Sampling-of-Mediterranean-fan-mussel-specimens.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2019-04-11,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2019-09-13,Satellite images of cloud types products in West Africa from March to August in 2017,Laboratoire Chrono-environnement,Laboratoire Chrono-environnement,https://search-data.ubfc.fr/FR-18008901306731-2019-09-13_Satellite-images-of-cloud-types-products-in-West.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2019-09-13,inist.osutheta,2019,False,0,,,other
10.25666/dataubfc-2021-03-05,WRF-CORDEX simulations on the Europe domain EUR-44,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2021-03-05_WRF-CORDEX-simulations-on-the-Europe-domain.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2021-03-05,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2021-03-05-02,WRF-CORDEX simulations on the Mediterranean domain MED-44,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2021-03-05-02_WRF-CORDEX-simulations-on-the-Mediterranean.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2021-03-05-02,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2021-05-21,Effect of global warming on the immune system of phytophagous pests,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2021-05-21_Effect-of-global-warming-on-the-immune-system-of.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2021-05-21,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2021-10-06,Sulfur isotope of sedimentary Barites,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-18008901306731-2021-10-06_Sulfur-isotope-of-sedimentary-Barites.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2021-10-06,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2022-03-24-02,Descriptors monitoring atmospheric centers of action of weather patterns around Aotearoa New Zealand,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-18008901306731-2022-03-24-02_Descriptors-monitoring-atmospheric-centers-of.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2022-03-24-02,inist.osutheta,2022,False,0,,,other
10.25666/dataubfc-2022-03-30,SISMEAUCLIM,European Plate Observing System France,European Plate Observing System France,https://search-data.ubfc.fr/FR-18008901306731-2022-03-30_SISMEAUCLIM.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2022-03-30,inist.osutheta,2026,False,0,,,other
10.25666/dataubfc-2022-05-05,UBFC-Phys : A Multimodal Dataset For Psychophysiological Studies Of Social Stress,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-18008901306731-2022-05-05_UBFC-Phys-A-Multimodal-Dataset-For.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2022-05-05,inist.osutheta,2021,False,0,,,other
10.25666/dataubfc-2022-05-13-02,PolaBot,Imagerie et Vision Artificielle,Imagerie et Vision Artificielle,https://search-data.ubfc.fr/FR-18008901306731-2022-05-13-02_PolaBot.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2022-05-13-02,inist.osutheta,2019,False,0,,,other
10.25666/dataubfc-2023-07-13,uB-VisioGeoloc,Imagerie et Vision Artificielle,Imagerie et Vision Artificielle,https://search-data.ubfc.fr/FR-13002091000019-2023-07-13_uB-VisioGeoloc.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2023-07-13,inist.osutheta,2023,False,0,,,other
10.25666/dataubfc-2023-09-01,Tonnellerie 2000,Procédés alimentaires et microbiologiques,Procédés alimentaires et microbiologiques,https://search-data.ubfc.fr/FR-13002091000019-2023-09-01_Tonnellerie-2000.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2023-09-01,inist.osutheta,2023,False,0,,contributor_name,other
10.25666/dataubfc-2023-11-13,Carbonate dissolution by euendolithe cyanobacterium,Laboratoire Biogéosciences,Laboratoire Biogéosciences,https://search-data.ubfc.fr/FR-13002091000019-2023-11-13_Carbonate-dissolution-by-euendolithe.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2023-11-13,inist.osutheta,2023,False,0,,,other
10.25666/dataubfc-2023-11-16,ChMeCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne,Laboratoire Interdisciplinaire Carnot de Bourgogne,https://search-data.ubfc.fr/FR-13002091000019-2023-11-16_ChMeCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2023-11-16,inist.osutheta,2023,False,0,,,other
10.25666/dataubfc-2024-03-06,Bronze Age solid-hilted swords,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-03-06_Bronze-Age-solid-hilted-swords.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-03-06,inist.osutheta,2024,False,0,,,other
10.25666/dataubfc-2024-03-11,PANDOR - Digital Archives and Research Data Portal,Maison des Sciences sociales et des Humanités de Dijon,Maison des Sciences sociales et des Humanités de Dijon,https://search-data.ubfc.fr/FR-13002091000019-2024-03-11_PANDOR-Digital-Archives-and-Research-Data.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-03-11,inist.osutheta,2012,False,0,,,other
10.25666/dataubfc-2024-03-15,MEDUSA: Marine benthic Ecological Data from Underwater imagery Surveys of sub-Antarctic Crozet environments,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-03-15_MEDUSA-Marine-benthic-Ecological-Data-from.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-03-15,inist.osutheta,2024,False,0,,,other
10.25666/dataubfc-2024-03-28,SiCaSDa database,Laboratoire Interdisciplinaire Carnot de Bourgogne,Laboratoire Interdisciplinaire Carnot de Bourgogne,https://search-data.ubfc.fr/FR-13002091000019-2024-03-28_SiCaSDa-database.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-03-28,inist.osutheta,2024,False,0,,,other
10.25666/dataubfc-2024-04-09,Fall Detection Dataset,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-04-09_Fall-Detection-Dataset.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-04-09,inist.osutheta,2014,False,0,,,other
10.25666/dataubfc-2024-05-07,Ecuador's Pastaza province cocoa farmers interviews (in spanish),dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-05-07_Ecuador-s-Pastaza-province-cocoa-farmers.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-05-07,inist.osutheta,2024,False,0,,,other
10.25666/dataubfc-2024-05-07-02,Ecuador's Pastaza province cocoa farmers interviews (in kichwa),dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-05-07-02_Ecuador-s-Pastaza-province-cocoa-farmers.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-05-07-02,inist.osutheta,2024,False,0,,,other
10.25666/dataubfc-2024-05-27,Seriality in material culture by Geometric Morphometrics,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-05-27_Seriality-in-material-culture-by-Geometric.html,https://commons.datacite.org/doi.org/10.25666/dataubfc-2024-05-27,inist.osutheta,2024,False,0,,,other
